dataset,dataset_version,question_id,image,image_path,prompt
hex_pathfinding,hex-pathfinding-3.0.0,hex_pathfinding_1353_open_q1,hex_pathfinding_1353.png,Dataset/hex_pathfinding_dataset_3000/images/hex_pathfinding_1353.png,"Look closely at the green HOME hex and everything that immediately surrounds it: state whether it sits on the outer boundary of the hexagonal field or fully inside it, count how many hexes lie directly against it, and say how many of those are grey holes and how many are walkable. Name the position of any hole touching it using these six direction names only: upper-left, upper-right, left, right, lower-left, lower-right. Justify your answer by describing exactly what you see around it, and end with a confidence score from 0 to 1."
hex_pathfinding,hex-pathfinding-3.0.0,hex_pathfinding_1354_open_q1,hex_pathfinding_1354.png,Dataset/hex_pathfinding_dataset_3000/images/hex_pathfinding_1354.png,"Look closely at the green HOME hex and everything that immediately surrounds it: state whether it sits on the outer boundary of the hexagonal field or fully inside it, count how many hexes lie directly against it, and say how many of those are grey holes and how many are walkable. Name the position of any hole touching it using these six direction names only: upper-left, upper-right, left, right, lower-left, lower-right. Justify your answer by describing exactly what you see around it, and end with a confidence score from 0 to 1."
hex_pathfinding,hex-pathfinding-3.0.0,hex_pathfinding_1355_open_q1,hex_pathfinding_1355.png,Dataset/hex_pathfinding_dataset_3000/images/hex_pathfinding_1355.png,"Look closely at the green HOME hex and everything that immediately surrounds it: state whether it sits on the outer boundary of the hexagonal field or fully inside it, count how many hexes lie directly against it, and say how many of those are grey holes and how many are walkable. Name the position of any hole touching it using these six direction names only: upper-left, upper-right, left, right, lower-left, lower-right. Justify your answer by describing exactly what you see around it, and end with a confidence score from 0 to 1."
hex_pathfinding,hex-pathfinding-3.0.0,hex_pathfinding_1356_open_q1,hex_pathfinding_1356.png,Dataset/hex_pathfinding_dataset_3000/images/hex_pathfinding_1356.png,"Look closely at the green HOME hex and everything that immediately surrounds it: state whether it sits on the outer boundary of the hexagonal field or fully inside it, count how many hexes lie directly against it, and say how many of those are grey holes and how many are walkable. Name the position of any hole touching it using these six direction names only: upper-left, upper-right, left, right, lower-left, lower-right. Justify your answer by describing exactly what you see around it, and end with a confidence score from 0 to 1."
hex_pathfinding,hex-pathfinding-3.0.0,hex_pathfinding_1357_open_q1,hex_pathfinding_1357.png,Dataset/hex_pathfinding_dataset_3000/images/hex_pathfinding_1357.png,"Look closely at the green HOME hex and everything that immediately surrounds it: state whether it sits on the outer boundary of the hexagonal field or fully inside it, count how many hexes lie directly against it, and say how many of those are grey holes and how many are walkable. Name the position of any hole touching it using these six direction names only: upper-left, upper-right, left, right, lower-left, lower-right. Justify your answer by describing exactly what you see around it, and end with a confidence score from 0 to 1."
hex_pathfinding,hex-pathfinding-3.0.0,hex_pathfinding_1358_open_q1,hex_pathfinding_1358.png,Dataset/hex_pathfinding_dataset_3000/images/hex_pathfinding_1358.png,"Look closely at the green HOME hex and everything that immediately surrounds it: state whether it sits on the outer boundary of the hexagonal field or fully inside it, count how many hexes lie directly against it, and say how many of those are grey holes and how many are walkable. Name the position of any hole touching it using these six direction names only: upper-left, upper-right, left, right, lower-left, lower-right. Justify your answer by describing exactly what you see around it, and end with a confidence score from 0 to 1."
hex_pathfinding,hex-pathfinding-3.0.0,hex_pathfinding_1359_open_q1,hex_pathfinding_1359.png,Dataset/hex_pathfinding_dataset_3000/images/hex_pathfinding_1359.png,"Look closely at the green HOME hex and everything that immediately surrounds it: state whether it sits on the outer boundary of the hexagonal field or fully inside it, count how many hexes lie directly against it, and say how many of those are grey holes and how many are walkable. Name the position of any hole touching it using these six direction names only: upper-left, upper-right, left, right, lower-left, lower-right. Justify your answer by describing exactly what you see around it, and end with a confidence score from 0 to 1."
hex_pathfinding,hex-pathfinding-3.0.0,hex_pathfinding_1360_open_q1,hex_pathfinding_1360.png,Dataset/hex_pathfinding_dataset_3000/images/hex_pathfinding_1360.png,"Look closely at the green HOME hex and everything that immediately surrounds it: state whether it sits on the outer boundary of the hexagonal field or fully inside it, count how many hexes lie directly against it, and say how many of those are grey holes and how many are walkable. Name the position of any hole touching it using these six direction names only: upper-left, upper-right, left, right, lower-left, lower-right. Justify your answer by describing exactly what you see around it, and end with a confidence score from 0 to 1."
hex_pathfinding,hex-pathfinding-3.0.0,hex_pathfinding_1361_open_q1,hex_pathfinding_1361.png,Dataset/hex_pathfinding_dataset_3000/images/hex_pathfinding_1361.png,"Look closely at the green HOME hex and everything that immediately surrounds it: state whether it sits on the outer boundary of the hexagonal field or fully inside it, count how many hexes lie directly against it, and say how many of those are grey holes and how many are walkable. Name the position of any hole touching it using these six direction names only: upper-left, upper-right, left, right, lower-left, lower-right. Justify your answer by describing exactly what you see around it, and end with a confidence score from 0 to 1."
hex_pathfinding,hex-pathfinding-3.0.0,hex_pathfinding_1362_open_q1,hex_pathfinding_1362.png,Dataset/hex_pathfinding_dataset_3000/images/hex_pathfinding_1362.png,"Look closely at the green HOME hex and everything that immediately surrounds it: state whether it sits on the outer boundary of the hexagonal field or fully inside it, count how many hexes lie directly against it, and say how many of those are grey holes and how many are walkable. Name the position of any hole touching it using these six direction names only: upper-left, upper-right, left, right, lower-left, lower-right. Justify your answer by describing exactly what you see around it, and end with a confidence score from 0 to 1."
hex_pathfinding,hex-pathfinding-3.0.0,hex_pathfinding_1363_open_q1,hex_pathfinding_1363.png,Dataset/hex_pathfinding_dataset_3000/images/hex_pathfinding_1363.png,"Look closely at the green HOME hex and everything that immediately surrounds it: state whether it sits on the outer boundary of the hexagonal field or fully inside it, count how many hexes lie directly against it, and say how many of those are grey holes and how many are walkable. Name the position of any hole touching it using these six direction names only: upper-left, upper-right, left, right, lower-left, lower-right. Justify your answer by describing exactly what you see around it, and end with a confidence score from 0 to 1."
