task,image,prompt,groundtruth,metadata
Image Description,compass_bearing_1007.png,How many landmarks are shown on this map?,4,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1007}"
Basic Relational Reasoning,compass_bearing_1007.png,"Is landmark D located north or south of landmark C? Answer 'north', 'south', or 'same latitude'.",north,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1007}"
Comparative Reasoning,compass_bearing_1007.png,"What is the compass bearing from landmark A to landmark D, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",220,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1007}"
Compound Reasoning,compass_bearing_1007.png,"If you are standing at landmark D facing landmark B, and then turn to face landmark A instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",70 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1007}"
Extrapolative/Counterfactual Reasoning,compass_bearing_1007.png,"If you traveled from landmark D along a bearing of 203 degrees for the same distance as D-to-B, which of these landmarks would the projected endpoint be closest to: A, B, C? Give the letter and briefly justify using endpoint distance and bearing difference.",C; projected endpoint is closest to C (40.2 map units away; bearing difference 24.2 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1007}"
Image Description,compass_bearing_1008.png,How many landmarks are shown on this map?,3,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":181.86952489,""path_end"":""B"",""path_start"":""C"",""seed"":1008}"
Basic Relational Reasoning,compass_bearing_1008.png,"Is landmark A located north or south of landmark C? Answer 'north', 'south', or 'same latitude'.",south,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":181.86952489,""path_end"":""B"",""path_start"":""C"",""seed"":1008}"
Comparative Reasoning,compass_bearing_1008.png,"What is the compass bearing from landmark C to landmark A, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",130,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":181.86952489,""path_end"":""B"",""path_start"":""C"",""seed"":1008}"
Compound Reasoning,compass_bearing_1008.png,"If you are standing at landmark B facing landmark C, and then turn to face landmark A instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",43 degrees clockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":181.86952489,""path_end"":""B"",""path_start"":""C"",""seed"":1008}"
Extrapolative/Counterfactual Reasoning,compass_bearing_1008.png,"If you traveled from landmark B along a bearing of 165 degrees for the same distance as B-to-A, which of these landmarks would the projected endpoint be closest to: A, C? Give the letter and briefly justify using endpoint distance and bearing difference.",A; projected endpoint is closest to A (458.8 map units away; bearing difference 120.3 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":181.86952489,""path_end"":""B"",""path_start"":""C"",""seed"":1008}"
Image Description,compass_bearing_1009.png,How many landmarks are shown on this map?,4,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.71,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":43.37885409,""path_end"":""C"",""path_start"":""A"",""seed"":1009}"
Basic Relational Reasoning,compass_bearing_1009.png,"Is landmark A located north or south of landmark B? Answer 'north', 'south', or 'same latitude'.",south,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.71,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":43.37885409,""path_end"":""C"",""path_start"":""A"",""seed"":1009}"
Comparative Reasoning,compass_bearing_1009.png,"What is the compass bearing from landmark A to landmark C, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",040,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.71,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":43.37885409,""path_end"":""C"",""path_start"":""A"",""seed"":1009}"
Compound Reasoning,compass_bearing_1009.png,"If you are standing at landmark C facing landmark A, and then turn to face landmark B instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",141 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.71,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":43.37885409,""path_end"":""C"",""path_start"":""A"",""seed"":1009}"
Extrapolative/Counterfactual Reasoning,compass_bearing_1009.png,"If you traveled from landmark C along a bearing of 053 degrees for the same distance as C-to-B, which of these landmarks would the projected endpoint be closest to: A, B, D? Give the letter and briefly justify using endpoint distance and bearing difference.",B; projected endpoint is closest to B (76.4 map units away; bearing difference 29.7 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.71,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":43.37885409,""path_end"":""C"",""path_start"":""A"",""seed"":1009}"
Image Description,compass_bearing_1010.png,How many landmarks are shown on this map?,3,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.49,""distance_unit"":""abstract map units"",""generation_attempt"":1,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1010}"
Basic Relational Reasoning,compass_bearing_1010.png,"Is landmark B located north or south of landmark C? Answer 'north', 'south', or 'same latitude'.",same latitude,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.49,""distance_unit"":""abstract map units"",""generation_attempt"":1,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1010}"
Comparative Reasoning,compass_bearing_1010.png,"What is the compass bearing from landmark B to landmark A, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",050,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.49,""distance_unit"":""abstract map units"",""generation_attempt"":1,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1010}"
Compound Reasoning,compass_bearing_1010.png,"If you are standing at landmark A facing landmark C, and then turn to face landmark B instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",28 degrees clockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.49,""distance_unit"":""abstract map units"",""generation_attempt"":1,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1010}"
Extrapolative/Counterfactual Reasoning,compass_bearing_1010.png,"If you traveled from landmark A along a bearing of 175 degrees for the same distance as A-to-B, which of these landmarks would the projected endpoint be closest to: B, C? Give the letter and briefly justify using endpoint distance and bearing difference.",C; projected endpoint is closest to C (219.5 map units away; bearing difference 31.5 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.49,""distance_unit"":""abstract map units"",""generation_attempt"":1,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1010}"
Image Description,compass_bearing_1011.png,How many landmarks are shown on this map?,4,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1011}"
Basic Relational Reasoning,compass_bearing_1011.png,"Is landmark C located north or south of landmark D? Answer 'north', 'south', or 'same latitude'.",north,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1011}"
Comparative Reasoning,compass_bearing_1011.png,"What is the compass bearing from landmark C to landmark A, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",320,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1011}"
Compound Reasoning,compass_bearing_1011.png,"If you are standing at landmark D facing landmark A, and then turn to face landmark B instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",14 degrees clockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1011}"
Extrapolative/Counterfactual Reasoning,compass_bearing_1011.png,"If you traveled from landmark C along a bearing of 287 degrees for the same distance as C-to-B, which of these landmarks would the projected endpoint be closest to: A, B, D? Give the letter and briefly justify using endpoint distance and bearing difference.",B; projected endpoint is closest to B (96.9 map units away; bearing difference 30.4 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1011}"
