task,image,prompt,groundtruth,metadata
Compound Reasoning,orthographic_0302.png,"Do these three views uniquely determine the gravity-supported 3D structure, or could a different arrangement of cubes produce the exact same three views? Answer 'unique' or 'not unique'.",unique,"{""correct_answer_choice"":""B"",""difficulty_score"":0.5833,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":10,""seed"":302,""total_cube_count"":10,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Extrapolative/Counterfactual Reasoning,orthographic_0302.png,"If one cube were added directly on top of a tallest column, which orthographic view or views would change?",front and side,"{""correct_answer_choice"":""B"",""difficulty_score"":0.5833,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":10,""seed"":302,""total_cube_count"":10,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Image Description,orthographic_0303.png,How many unit cells are filled in the top view?,8,"{""correct_answer_choice"":null,""difficulty_score"":0.2333,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":8,""seed"":303,""total_cube_count"":8,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Basic Relational Reasoning,orthographic_0303.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",8,"{""correct_answer_choice"":null,""difficulty_score"":0.2333,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":8,""seed"":303,""total_cube_count"":8,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Comparative Reasoning,orthographic_0303.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",top,"{""correct_answer_choice"":null,""difficulty_score"":0.2333,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":8,""seed"":303,""total_cube_count"":8,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Compound Reasoning,orthographic_0303.png,"Do these three views uniquely determine the gravity-supported 3D structure, or could a different arrangement of cubes produce the exact same three views? Answer 'unique' or 'not unique'.",unique,"{""correct_answer_choice"":null,""difficulty_score"":0.2333,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":8,""seed"":303,""total_cube_count"":8,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Extrapolative/Counterfactual Reasoning,orthographic_0303.png,"If one cube were added directly on top of a tallest column, which orthographic view or views would change?",front and side,"{""correct_answer_choice"":null,""difficulty_score"":0.2333,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":8,""seed"":303,""total_cube_count"":8,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Image Description,orthographic_0304.png,How many unit cells are filled in the top view?,5,"{""correct_answer_choice"":""B"",""difficulty_score"":0.3833,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":304,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Basic Relational Reasoning,orthographic_0304.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",7,"{""correct_answer_choice"":""B"",""difficulty_score"":0.3833,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":304,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Comparative Reasoning,orthographic_0304.png,"Which candidate structure (A, B, C, or D) is consistent with all three views shown? Answer with the letter.",B,"{""correct_answer_choice"":""B"",""difficulty_score"":0.3833,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":304,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Compound Reasoning,orthographic_0304.png,Do the three orthographic views uniquely determine the shown voxel structure within the stated scope? Answer 'unique' or 'not unique'.,unique,"{""correct_answer_choice"":""B"",""difficulty_score"":0.3833,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":304,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Extrapolative/Counterfactual Reasoning,orthographic_0304.png,"If one cube were added directly on top of a tallest column in the structure, which view or views would change? Answer using top, front, and/or side.",front and side,"{""correct_answer_choice"":""B"",""difficulty_score"":0.3833,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":304,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Image Description,orthographic_0305.png,How many unit cells are filled in the top view?,7,"{""correct_answer_choice"":null,""difficulty_score"":0.1667,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":305,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Basic Relational Reasoning,orthographic_0305.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",7,"{""correct_answer_choice"":null,""difficulty_score"":0.1667,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":305,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Comparative Reasoning,orthographic_0305.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",top,"{""correct_answer_choice"":null,""difficulty_score"":0.1667,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":305,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Compound Reasoning,orthographic_0305.png,Do the three orthographic views uniquely determine the shown voxel structure within the stated scope? Answer 'unique' or 'not unique'.,unique,"{""correct_answer_choice"":null,""difficulty_score"":0.1667,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":305,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Extrapolative/Counterfactual Reasoning,orthographic_0305.png,"If one cube were added directly on top of a tallest column in the structure, which view or views would change? Answer using top, front, and/or side.",front and side,"{""correct_answer_choice"":null,""difficulty_score"":0.1667,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":305,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Image Description,orthographic_0306.png,How many unit cells are filled in the top view?,8,"{""correct_answer_choice"":""A"",""difficulty_score"":0.5333,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":9,""seed"":306,""total_cube_count"":9,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Basic Relational Reasoning,orthographic_0306.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",9,"{""correct_answer_choice"":""A"",""difficulty_score"":0.5333,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":9,""seed"":306,""total_cube_count"":9,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Comparative Reasoning,orthographic_0306.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",top,"{""correct_answer_choice"":""A"",""difficulty_score"":0.5333,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":9,""seed"":306,""total_cube_count"":9,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Compound Reasoning,orthographic_0306.png,Do the three orthographic views uniquely determine the shown voxel structure within the stated scope? Answer 'unique' or 'not unique'.,unique,"{""correct_answer_choice"":""A"",""difficulty_score"":0.5333,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":9,""seed"":306,""total_cube_count"":9,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Extrapolative/Counterfactual Reasoning,orthographic_0306.png,"If one cube were added directly on top of a tallest column in the structure, which view or views would change? Answer using top, front, and/or side.",front and side,"{""correct_answer_choice"":""A"",""difficulty_score"":0.5333,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":9,""seed"":306,""total_cube_count"":9,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
