task,image,prompt,groundtruth,metadata
Image Description,coordinate_geometry_0336.png,What are the coordinates of point A?,"(-2, -4)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":336}"
Basic Relational Reasoning,coordinate_geometry_0336.png,"What is the distance between point B and point C, rounded to 2 decimal places?",5.83,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":336}"
Comparative Reasoning,coordinate_geometry_0336.png,What are the coordinates of the midpoint between point B and point C?,"(4.5, -5.5)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":336}"
Compound Reasoning,coordinate_geometry_0336.png,What is the sum of the x-coordinates of all points in this image?,14,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":336}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_0336.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",3.61,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":336}"
Image Description,coordinate_geometry_0337.png,What are the coordinates of point B?,"(-8, 8)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":337}"
Basic Relational Reasoning,coordinate_geometry_0337.png,"What is the distance between point A and point B, rounded to 2 decimal places?",16.76,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":337}"
Comparative Reasoning,coordinate_geometry_0337.png,Which two points are farthest together? Answer with both labels.,A and B,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":337}"
Compound Reasoning,coordinate_geometry_0337.png,"The distance from point A to point B is 16.76 units. Is this greater than, less than, or equal to 10 units?",greater than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":337}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_0337.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",18.97,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":337}"
Image Description,coordinate_geometry_0338.png,What are the coordinates of point C?,"(-7, 1)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":338}"
Basic Relational Reasoning,coordinate_geometry_0338.png,"What is the distance between point A and point C, rounded to 2 decimal places?",8.60,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":338}"
Comparative Reasoning,coordinate_geometry_0338.png,Which two points are closest together? Answer with both labels.,A and C,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":338}"
Compound Reasoning,coordinate_geometry_0338.png,What is the sum of the x-coordinates of all points in this image?,0,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":338}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_0338.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",8.60,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":338}"
Image Description,coordinate_geometry_0339.png,What are the coordinates of point D?,"(-3, 4)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":339}"
Basic Relational Reasoning,coordinate_geometry_0339.png,"What is the distance between point A and point B, rounded to 2 decimal places?",11.40,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":339}"
Comparative Reasoning,coordinate_geometry_0339.png,Which two points are closest together? Answer with both labels.,B and C,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":339}"
Compound Reasoning,coordinate_geometry_0339.png,What is the sum of the x-coordinates of all points in this image?,12,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":339}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_0339.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",11.18,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":339}"
Image Description,coordinate_geometry_0340.png,What are the coordinates of point A?,"(-5, 8)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":340}"
Basic Relational Reasoning,coordinate_geometry_0340.png,"What is the distance between point A and point B, rounded to 2 decimal places?",8.00,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":340}"
Comparative Reasoning,coordinate_geometry_0340.png,What are the coordinates of the midpoint between point A and point B?,"(-5, 4)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":340}"
Compound Reasoning,coordinate_geometry_0340.png,What is the sum of the x-coordinates of all points in this image?,-10,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":340}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_0340.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",7.28,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":340}"
Image Description,coordinate_geometry_0341.png,What are the coordinates of point A?,"(6, 2)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":341}"
Basic Relational Reasoning,coordinate_geometry_0341.png,"What is the distance between point B and point C, rounded to 2 decimal places?",10.44,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":341}"
Comparative Reasoning,coordinate_geometry_0341.png,Which two points are closest together? Answer with both labels.,A and C,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":341}"
Compound Reasoning,coordinate_geometry_0341.png,"Are points A, B, and C collinear (do they lie on one straight line)? Answer yes or no.",no,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":341}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_0341.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",11.40,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":341}"
Image Description,coordinate_geometry_0342.png,What are the coordinates of point D?,"(-3, -8)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":342}"
Basic Relational Reasoning,coordinate_geometry_0342.png,"What is the distance between point A and point D, rounded to 2 decimal places?",14.87,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":342}"
Comparative Reasoning,coordinate_geometry_0342.png,Which two points are closest together? Answer with both labels.,C and D,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":342}"
Compound Reasoning,coordinate_geometry_0342.png,"Are points B, C, and D collinear (do they lie on one straight line)? Answer yes or no.",no,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":342}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_0342.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",8.54,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":342}"
Image Description,coordinate_geometry_0343.png,What are the coordinates of point B?,"(-6, 8)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":343}"
Basic Relational Reasoning,coordinate_geometry_0343.png,"What is the distance between point A and point B, rounded to 2 decimal places?",3.61,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":343}"
Comparative Reasoning,coordinate_geometry_0343.png,What are the coordinates of the midpoint between point A and point B?,"(-4.5, 7)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":343}"
Compound Reasoning,coordinate_geometry_0343.png,What is the sum of the x-coordinates of all points in this image?,-9,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":343}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_0343.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",5.83,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":343}"
Image Description,coordinate_geometry_0344.png,What are the coordinates of point B?,"(8, 2)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":344}"
Basic Relational Reasoning,coordinate_geometry_0344.png,"What is the distance between point B and point C, rounded to 2 decimal places?",7.28,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":344}"
Comparative Reasoning,coordinate_geometry_0344.png,Which two points are closest together? Answer with both labels.,A and C,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":344}"
Compound Reasoning,coordinate_geometry_0344.png,What is the sum of the x-coordinates of all points in this image?,4,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":344}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_0344.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",11.18,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":344}"
Image Description,coordinate_geometry_0345.png,What are the coordinates of point C?,"(-4, -6)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":345}"
Basic Relational Reasoning,coordinate_geometry_0345.png,"What is the distance between point A and point C, rounded to 2 decimal places?",10.63,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":345}"
Comparative Reasoning,coordinate_geometry_0345.png,Which two points are farthest together? Answer with both labels.,B and D,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":345}"
Compound Reasoning,coordinate_geometry_0345.png,What is the sum of the x-coordinates of all points in this image?,-5,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":345}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_0345.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",13.15,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":345}"
Image Description,coordinate_geometry_0346.png,What are the coordinates of point B?,"(2, 8)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":346}"
