dataset,image_filename,difficulty_tercile,question_id,difficulty_level,question_text,groundtruth
depth_height,depth_height_2867.png,low,depth_height_2867_q2,2,Which object is closer to the camera: the orange circle or the magenta square?,orange
depth_height,depth_height_2867.png,low,depth_height_2867_q3,3,"Rank all objects in this scene from closest to farthest, by color.","[""orange"",""magenta""]"
depth_height,depth_height_2867.png,low,depth_height_2867_q4,4,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?",0.15
depth_height,depth_height_2867.png,low,depth_height_2867_q5,5,"If the orange object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the magenta object?",smaller
depth_height,depth_height_2868.png,low,depth_height_2868_q1,1,How many separate stacks of blocks are shown in this image?,2
depth_height,depth_height_2868.png,low,depth_height_2868_q2,2,Which stack is taller: the orange stack or the magenta stack?,magenta
depth_height,depth_height_2868.png,low,depth_height_2868_q3,3,"Rank all stacks from tallest to shortest, by color.","[""magenta"",""orange""]"
depth_height,depth_height_2868.png,low,depth_height_2868_q4,4,How many blocks are present across all stacks combined?,5
depth_height,depth_height_2868.png,low,depth_height_2868_q5,5,"If you moved 2 blocks from the tallest stack to the shortest stack, would the shortest stack become the unique new tallest? Answer yes or no.",yes
depth_height,depth_height_0056.png,medium,depth_height_0056_q1,1,How many separate stacks of blocks are shown in this image?,3
depth_height,depth_height_0056.png,medium,depth_height_0056_q2,2,Which stack is taller: the orange stack or the purple stack?,purple
depth_height,depth_height_0056.png,medium,depth_height_0056_q3,3,"Rank all stacks from tallest to shortest, by color.","[""purple"",""orange"",""blue""]"
depth_height,depth_height_0056.png,medium,depth_height_0056_q4,4,How many blocks are present across all stacks combined?,10
depth_height,depth_height_0056.png,medium,depth_height_0056_q5,5,"If you moved 2 blocks from the tallest stack to the shortest stack, would the shortest stack become the unique new tallest? Answer yes or no.",yes
depth_height,depth_height_0297.png,medium,depth_height_0297_q1,1,How many objects are shown in this scene?,4
depth_height,depth_height_0297.png,medium,depth_height_0297_q2,2,Which object is closer to the camera: the orange triangle or the teal triangle?,teal
depth_height,depth_height_0297.png,medium,depth_height_0297_q3,3,"Rank all objects in this scene from closest to farthest, by color.","[""blue"",""teal"",""magenta"",""orange""]"
depth_height,depth_height_0297.png,medium,depth_height_0297_q4,4,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?",0.59
depth_height,depth_height_0297.png,medium,depth_height_0297_q5,5,"If the blue object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the teal object?",smaller
depth_height,depth_height_0391.png,medium,depth_height_0391_q1,1,How many objects are shown in this scene?,4
depth_height,depth_height_0391.png,medium,depth_height_0391_q2,2,Which object is closer to the camera: the magenta square or the blue square?,blue
depth_height,depth_height_0391.png,medium,depth_height_0391_q3,3,"Rank all objects in this scene from closest to farthest, by color.","[""teal"",""blue"",""magenta"",""purple""]"
depth_height,depth_height_0391.png,medium,depth_height_0391_q4,4,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?",0.73
depth_height,depth_height_0391.png,medium,depth_height_0391_q5,5,"If the teal object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the blue object?",larger
depth_height,depth_height_0421.png,medium,depth_height_0421_q1,1,How many objects are shown in this scene?,4
depth_height,depth_height_0421.png,medium,depth_height_0421_q2,2,Which object is closer to the camera: the purple triangle or the blue circle?,purple
depth_height,depth_height_0421.png,medium,depth_height_0421_q3,3,"Rank all objects in this scene from closest to farthest, by color.","[""orange"",""purple"",""magenta"",""blue""]"
depth_height,depth_height_0421.png,medium,depth_height_0421_q4,4,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?",0.72
depth_height,depth_height_0421.png,medium,depth_height_0421_q5,5,"If the orange object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the purple object?",smaller
depth_height,depth_height_1776.png,medium,depth_height_1776_q1,1,How many separate stacks of blocks are shown in this image?,2
depth_height,depth_height_1776.png,medium,depth_height_1776_q2,2,Which stack is taller: the orange stack or the magenta stack?,magenta
depth_height,depth_height_1776.png,medium,depth_height_1776_q3,3,"Rank all stacks from tallest to shortest, by color.","[""magenta"",""orange""]"
depth_height,depth_height_1776.png,medium,depth_height_1776_q4,4,How many total blocks are there across all stacks combined?,12
depth_height,depth_height_1776.png,medium,depth_height_1776_q5,5,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?",0
depth_height,depth_height_1094.png,high,depth_height_1094_q1,1,How many separate stacks of blocks are shown in this image?,4
depth_height,depth_height_1094.png,high,depth_height_1094_q2,2,Which stack is taller: the teal stack or the blue stack?,blue
depth_height,depth_height_1094.png,high,depth_height_1094_q3,3,"Rank all stacks from tallest to shortest, by color.","[""blue"",""teal"",""orange"",""magenta""]"
depth_height,depth_height_1094.png,high,depth_height_1094_q4,4,How many total blocks are there across all stacks combined?,17
depth_height,depth_height_1094.png,high,depth_height_1094_q5,5,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?",2
depth_height,depth_height_1568.png,high,depth_height_1568_q1,1,How many separate stacks of blocks are shown in this image?,4
depth_height,depth_height_1568.png,high,depth_height_1568_q2,2,Which stack is taller: the magenta stack or the teal stack?,teal
depth_height,depth_height_1568.png,high,depth_height_1568_q3,3,"Rank all stacks from tallest to shortest, by color.","[""teal"",""magenta"",""purple"",""blue""]"
depth_height,depth_height_1568.png,high,depth_height_1568_q4,4,How many total blocks are there across all stacks combined?,20
depth_height,depth_height_1568.png,high,depth_height_1568_q5,5,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?",3
depth_height,depth_height_1680.png,high,depth_height_1680_q1,1,How many separate stacks of blocks are shown in this image?,3
depth_height,depth_height_1680.png,high,depth_height_1680_q2,2,Which stack is taller: the purple stack or the orange stack?,orange
depth_height,depth_height_1680.png,high,depth_height_1680_q3,3,"Rank all stacks from tallest to shortest, by color.","[""orange"",""purple"",""teal""]"
depth_height,depth_height_1680.png,high,depth_height_1680_q4,4,How many total blocks are there across all stacks combined?,12
depth_height,depth_height_1680.png,high,depth_height_1680_q5,5,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?",2
depth_height,depth_height_2660.png,high,depth_height_2660_q1,1,How many separate stacks of blocks are shown in this image?,3
depth_height,depth_height_2660.png,high,depth_height_2660_q2,2,Which stack is taller: the blue stack or the purple stack?,blue
depth_height,depth_height_2660.png,high,depth_height_2660_q3,3,"Rank all stacks from tallest to shortest, by color.","[""teal"",""blue"",""purple""]"
depth_height,depth_height_2660.png,high,depth_height_2660_q4,4,How many total blocks are there across all stacks combined?,14
depth_height,depth_height_2660.png,high,depth_height_2660_q5,5,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?",3
depth_height,depth_height_2712.png,high,depth_height_2712_q1,1,How many separate stacks of blocks are shown in this image?,3
depth_height,depth_height_2712.png,high,depth_height_2712_q2,2,Which stack is taller: the teal stack or the magenta stack?,teal
depth_height,depth_height_2712.png,high,depth_height_2712_q3,3,"Rank all stacks from tallest to shortest, by color.","[""teal"",""magenta"",""purple""]"
depth_height,depth_height_2712.png,high,depth_height_2712_q4,4,How many total blocks are there across all stacks combined?,14
depth_height,depth_height_2712.png,high,depth_height_2712_q5,5,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?",1
embedded_figures,embedded_figure_0181.png,low,embedded_figure_0181_q1,1,How many straight line segments make up this complex figure in total?,12
embedded_figures,embedded_figure_0181.png,low,embedded_figure_0181_q2,2,How many sides does the hidden target shape have (visible in the answer choices below)?,3
embedded_figures,embedded_figure_0181.png,low,embedded_figure_0181_q3,3,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",A
embedded_figures,embedded_figure_0181.png,low,embedded_figure_0181_q4,4,How many shown segments are distractors rather than edges of the embedded target?,9
