question_id,image,acceptance_set,tolerances,targets,hole_directions
hex_pathfinding_0706_open_q1,hex_pathfinding_0706.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0707_open_q1,hex_pathfinding_0707.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0708_open_q1,hex_pathfinding_0708.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0709_open_q1,hex_pathfinding_0709.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0710_open_q1,hex_pathfinding_0710.png,"[""hole_directions=[\""lower-right\""]""]",{},"[""HOME""]","[""lower-right""]"
hex_pathfinding_0711_open_q1,hex_pathfinding_0711.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0712_open_q1,hex_pathfinding_0712.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0713_open_q1,hex_pathfinding_0713.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0714_open_q1,hex_pathfinding_0714.png,"[""hole_directions=[\""upper-left\"",\""upper-right\"",\""lower-left\"",\""lower-right\""]""]",{},"[""HOME""]","[""upper-left"",""upper-right"",""lower-left"",""lower-right""]"
hex_pathfinding_0715_open_q1,hex_pathfinding_0715.png,"[""hole_directions=[\""upper-right\""]""]",{},"[""HOME""]","[""upper-right""]"
hex_pathfinding_0716_open_q1,hex_pathfinding_0716.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0717_open_q1,hex_pathfinding_0717.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0718_open_q1,hex_pathfinding_0718.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0719_open_q1,hex_pathfinding_0719.png,"[""hole_directions=[\""upper-right\""]""]",{},"[""HOME""]","[""upper-right""]"
hex_pathfinding_0720_open_q1,hex_pathfinding_0720.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_0721_open_q1,hex_pathfinding_0721.png,"[""hole_directions=[\""upper-right\""]""]",{},"[""HOME""]","[""upper-right""]"
hex_pathfinding_0722_open_q1,hex_pathfinding_0722.png,"[""hole_directions=[\""upper-right\""]""]",{},"[""HOME""]","[""upper-right""]"
hex_pathfinding_0723_open_q1,hex_pathfinding_0723.png,"[""hole_directions=[\""upper-right\""]""]",{},"[""HOME""]","[""upper-right""]"
hex_pathfinding_0724_open_q1,hex_pathfinding_0724.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0725_open_q1,hex_pathfinding_0725.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0726_open_q1,hex_pathfinding_0726.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0727_open_q1,hex_pathfinding_0727.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0728_open_q1,hex_pathfinding_0728.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0729_open_q1,hex_pathfinding_0729.png,"[""hole_directions=[\""upper-right\"",\""lower-right\""]""]",{},"[""HOME""]","[""upper-right"",""lower-right""]"
hex_pathfinding_0730_open_q1,hex_pathfinding_0730.png,"[""hole_directions=[\""upper-left\"",\""right\"",\""lower-left\""]""]",{},"[""HOME""]","[""upper-left"",""right"",""lower-left""]"
hex_pathfinding_0731_open_q1,hex_pathfinding_0731.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0732_open_q1,hex_pathfinding_0732.png,"[""hole_directions=[\""left\""]""]",{},"[""HOME""]","[""left""]"
hex_pathfinding_0733_open_q1,hex_pathfinding_0733.png,"[""hole_directions=[\""right\"",\""lower-right\""]""]",{},"[""HOME""]","[""right"",""lower-right""]"
hex_pathfinding_0734_open_q1,hex_pathfinding_0734.png,"[""hole_directions=[\""upper-left\"",\""left\"",\""lower-right\""]""]",{},"[""HOME""]","[""upper-left"",""left"",""lower-right""]"
hex_pathfinding_0735_open_q1,hex_pathfinding_0735.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0736_open_q1,hex_pathfinding_0736.png,"[""hole_directions=[\""upper-left\"",\""right\""]""]",{},"[""HOME""]","[""upper-left"",""right""]"
hex_pathfinding_0737_open_q1,hex_pathfinding_0737.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_0738_open_q1,hex_pathfinding_0738.png,"[""hole_directions=[\""upper-left\""]""]",{},"[""HOME""]","[""upper-left""]"
hex_pathfinding_0739_open_q1,hex_pathfinding_0739.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0740_open_q1,hex_pathfinding_0740.png,"[""hole_directions=[\""upper-right\""]""]",{},"[""HOME""]","[""upper-right""]"
hex_pathfinding_0741_open_q1,hex_pathfinding_0741.png,"[""hole_directions=[\""left\"",\""right\"",\""lower-left\""]""]",{},"[""HOME""]","[""left"",""right"",""lower-left""]"
hex_pathfinding_0742_open_q1,hex_pathfinding_0742.png,"[""hole_directions=[\""upper-left\"",\""upper-right\""]""]",{},"[""HOME""]","[""upper-left"",""upper-right""]"
hex_pathfinding_0743_open_q1,hex_pathfinding_0743.png,"[""hole_directions=[\""lower-right\""]""]",{},"[""HOME""]","[""lower-right""]"
hex_pathfinding_0744_open_q1,hex_pathfinding_0744.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0745_open_q1,hex_pathfinding_0745.png,"[""hole_directions=[\""left\"",\""lower-right\""]""]",{},"[""HOME""]","[""left"",""lower-right""]"
hex_pathfinding_0746_open_q1,hex_pathfinding_0746.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0747_open_q1,hex_pathfinding_0747.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0748_open_q1,hex_pathfinding_0748.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0749_open_q1,hex_pathfinding_0749.png,"[""hole_directions=[\""right\"",\""lower-right\""]""]",{},"[""HOME""]","[""right"",""lower-right""]"
hex_pathfinding_0750_open_q1,hex_pathfinding_0750.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0751_open_q1,hex_pathfinding_0751.png,"[""hole_directions=[\""upper-left\""]""]",{},"[""HOME""]","[""upper-left""]"
hex_pathfinding_0752_open_q1,hex_pathfinding_0752.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0753_open_q1,hex_pathfinding_0753.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0754_open_q1,hex_pathfinding_0754.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_0755_open_q1,hex_pathfinding_0755.png,"[""hole_directions=[\""upper-left\"",\""left\"",\""right\""]""]",{},"[""HOME""]","[""upper-left"",""left"",""right""]"
hex_pathfinding_0756_open_q1,hex_pathfinding_0756.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0757_open_q1,hex_pathfinding_0757.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0758_open_q1,hex_pathfinding_0758.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_0759_open_q1,hex_pathfinding_0759.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0760_open_q1,hex_pathfinding_0760.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_0761_open_q1,hex_pathfinding_0761.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0762_open_q1,hex_pathfinding_0762.png,"[""hole_directions=[\""upper-left\""]""]",{},"[""HOME""]","[""upper-left""]"
hex_pathfinding_0763_open_q1,hex_pathfinding_0763.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_0764_open_q1,hex_pathfinding_0764.png,"[""hole_directions=[\""upper-right\"",\""left\""]""]",{},"[""HOME""]","[""upper-right"",""left""]"
hex_pathfinding_0765_open_q1,hex_pathfinding_0765.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0766_open_q1,hex_pathfinding_0766.png,"[""hole_directions=[\""left\""]""]",{},"[""HOME""]","[""left""]"
hex_pathfinding_0767_open_q1,hex_pathfinding_0767.png,"[""hole_directions=[\""upper-left\"",\""upper-right\""]""]",{},"[""HOME""]","[""upper-left"",""upper-right""]"
hex_pathfinding_0768_open_q1,hex_pathfinding_0768.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0769_open_q1,hex_pathfinding_0769.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_0770_open_q1,hex_pathfinding_0770.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_0771_open_q1,hex_pathfinding_0771.png,"[""hole_directions=[\""left\"",\""lower-right\""]""]",{},"[""HOME""]","[""left"",""lower-right""]"
hex_pathfinding_0772_open_q1,hex_pathfinding_0772.png,"[""hole_directions=[\""lower-right\""]""]",{},"[""HOME""]","[""lower-right""]"
hex_pathfinding_0773_open_q1,hex_pathfinding_0773.png,"[""hole_directions=[\""upper-right\""]""]",{},"[""HOME""]","[""upper-right""]"
hex_pathfinding_0774_open_q1,hex_pathfinding_0774.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0775_open_q1,hex_pathfinding_0775.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0776_open_q1,hex_pathfinding_0776.png,"[""hole_directions=[\""upper-left\"",\""left\"",\""right\""]""]",{},"[""HOME""]","[""upper-left"",""left"",""right""]"
hex_pathfinding_0777_open_q1,hex_pathfinding_0777.png,"[""hole_directions=[\""left\""]""]",{},"[""HOME""]","[""left""]"
hex_pathfinding_0778_open_q1,hex_pathfinding_0778.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_0779_open_q1,hex_pathfinding_0779.png,"[""hole_directions=[\""upper-left\"",\""upper-right\"",\""right\""]""]",{},"[""HOME""]","[""upper-left"",""upper-right"",""right""]"
hex_pathfinding_0780_open_q1,hex_pathfinding_0780.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0781_open_q1,hex_pathfinding_0781.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_0782_open_q1,hex_pathfinding_0782.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0783_open_q1,hex_pathfinding_0783.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0784_open_q1,hex_pathfinding_0784.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_0785_open_q1,hex_pathfinding_0785.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0786_open_q1,hex_pathfinding_0786.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0787_open_q1,hex_pathfinding_0787.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_0788_open_q1,hex_pathfinding_0788.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0789_open_q1,hex_pathfinding_0789.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_0790_open_q1,hex_pathfinding_0790.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0791_open_q1,hex_pathfinding_0791.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0792_open_q1,hex_pathfinding_0792.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0793_open_q1,hex_pathfinding_0793.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0794_open_q1,hex_pathfinding_0794.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0795_open_q1,hex_pathfinding_0795.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_0796_open_q1,hex_pathfinding_0796.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0797_open_q1,hex_pathfinding_0797.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_0798_open_q1,hex_pathfinding_0798.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_0799_open_q1,hex_pathfinding_0799.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0800_open_q1,hex_pathfinding_0800.png,"[""hole_directions=[\""upper-right\"",\""left\""]""]",{},"[""HOME""]","[""upper-right"",""left""]"
hex_pathfinding_0801_open_q1,hex_pathfinding_0801.png,"[""hole_directions=[\""upper-left\"",\""upper-right\""]""]",{},"[""HOME""]","[""upper-left"",""upper-right""]"
hex_pathfinding_0802_open_q1,hex_pathfinding_0802.png,"[""hole_directions=[\""upper-right\"",\""lower-left\""]""]",{},"[""HOME""]","[""upper-right"",""lower-left""]"
hex_pathfinding_0803_open_q1,hex_pathfinding_0803.png,"[""hole_directions=[\""lower-left\"",\""lower-right\""]""]",{},"[""HOME""]","[""lower-left"",""lower-right""]"
hex_pathfinding_0804_open_q1,hex_pathfinding_0804.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0805_open_q1,hex_pathfinding_0805.png,"[""hole_directions=[\""upper-right\""]""]",{},"[""HOME""]","[""upper-right""]"
hex_pathfinding_0806_open_q1,hex_pathfinding_0806.png,"[""hole_directions=[\""left\""]""]",{},"[""HOME""]","[""left""]"
hex_pathfinding_0807_open_q1,hex_pathfinding_0807.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0808_open_q1,hex_pathfinding_0808.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0809_open_q1,hex_pathfinding_0809.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_0810_open_q1,hex_pathfinding_0810.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_0811_open_q1,hex_pathfinding_0811.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0812_open_q1,hex_pathfinding_0812.png,"[""hole_directions=[\""upper-left\"",\""upper-right\""]""]",{},"[""HOME""]","[""upper-left"",""upper-right""]"
hex_pathfinding_0813_open_q1,hex_pathfinding_0813.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0814_open_q1,hex_pathfinding_0814.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_0815_open_q1,hex_pathfinding_0815.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0816_open_q1,hex_pathfinding_0816.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0817_open_q1,hex_pathfinding_0817.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_0818_open_q1,hex_pathfinding_0818.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_0819_open_q1,hex_pathfinding_0819.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0820_open_q1,hex_pathfinding_0820.png,"[""hole_directions=[\""lower-left\"",\""lower-right\""]""]",{},"[""HOME""]","[""lower-left"",""lower-right""]"
hex_pathfinding_0821_open_q1,hex_pathfinding_0821.png,"[""hole_directions=[\""upper-right\""]""]",{},"[""HOME""]","[""upper-right""]"
hex_pathfinding_0822_open_q1,hex_pathfinding_0822.png,"[""hole_directions=[\""lower-right\""]""]",{},"[""HOME""]","[""lower-right""]"
hex_pathfinding_0823_open_q1,hex_pathfinding_0823.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0824_open_q1,hex_pathfinding_0824.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0825_open_q1,hex_pathfinding_0825.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0826_open_q1,hex_pathfinding_0826.png,"[""hole_directions=[\""upper-right\""]""]",{},"[""HOME""]","[""upper-right""]"
hex_pathfinding_0827_open_q1,hex_pathfinding_0827.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_0828_open_q1,hex_pathfinding_0828.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0829_open_q1,hex_pathfinding_0829.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0830_open_q1,hex_pathfinding_0830.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0831_open_q1,hex_pathfinding_0831.png,"[""hole_directions=[\""upper-left\""]""]",{},"[""HOME""]","[""upper-left""]"
hex_pathfinding_0832_open_q1,hex_pathfinding_0832.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0833_open_q1,hex_pathfinding_0833.png,"[""hole_directions=[\""upper-right\"",\""left\""]""]",{},"[""HOME""]","[""upper-right"",""left""]"
hex_pathfinding_0834_open_q1,hex_pathfinding_0834.png,"[""hole_directions=[\""upper-left\""]""]",{},"[""HOME""]","[""upper-left""]"
hex_pathfinding_0835_open_q1,hex_pathfinding_0835.png,"[""hole_directions=[\""left\"",\""lower-left\""]""]",{},"[""HOME""]","[""left"",""lower-left""]"
hex_pathfinding_0836_open_q1,hex_pathfinding_0836.png,"[""hole_directions=[\""upper-left\""]""]",{},"[""HOME""]","[""upper-left""]"
hex_pathfinding_0837_open_q1,hex_pathfinding_0837.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_0838_open_q1,hex_pathfinding_0838.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0839_open_q1,hex_pathfinding_0839.png,"[""hole_directions=[\""right\"",\""lower-left\""]""]",{},"[""HOME""]","[""right"",""lower-left""]"
hex_pathfinding_0840_open_q1,hex_pathfinding_0840.png,"[""hole_directions=[\""left\""]""]",{},"[""HOME""]","[""left""]"
hex_pathfinding_0841_open_q1,hex_pathfinding_0841.png,"[""hole_directions=[\""upper-left\""]""]",{},"[""HOME""]","[""upper-left""]"
hex_pathfinding_0842_open_q1,hex_pathfinding_0842.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0843_open_q1,hex_pathfinding_0843.png,"[""hole_directions=[\""upper-right\"",\""lower-right\""]""]",{},"[""HOME""]","[""upper-right"",""lower-right""]"
hex_pathfinding_0844_open_q1,hex_pathfinding_0844.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0845_open_q1,hex_pathfinding_0845.png,"[""hole_directions=[\""upper-left\"",\""lower-left\""]""]",{},"[""HOME""]","[""upper-left"",""lower-left""]"
hex_pathfinding_0846_open_q1,hex_pathfinding_0846.png,"[""hole_directions=[\""upper-left\"",\""left\""]""]",{},"[""HOME""]","[""upper-left"",""left""]"
hex_pathfinding_0847_open_q1,hex_pathfinding_0847.png,"[""hole_directions=[\""left\""]""]",{},"[""HOME""]","[""left""]"
hex_pathfinding_0848_open_q1,hex_pathfinding_0848.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0849_open_q1,hex_pathfinding_0849.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0850_open_q1,hex_pathfinding_0850.png,"[""hole_directions=[\""lower-left\"",\""lower-right\""]""]",{},"[""HOME""]","[""lower-left"",""lower-right""]"
hex_pathfinding_0851_open_q1,hex_pathfinding_0851.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0852_open_q1,hex_pathfinding_0852.png,"[""hole_directions=[\""upper-left\""]""]",{},"[""HOME""]","[""upper-left""]"
hex_pathfinding_0853_open_q1,hex_pathfinding_0853.png,"[""hole_directions=[\""left\""]""]",{},"[""HOME""]","[""left""]"
hex_pathfinding_0854_open_q1,hex_pathfinding_0854.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0855_open_q1,hex_pathfinding_0855.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_0856_open_q1,hex_pathfinding_0856.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0857_open_q1,hex_pathfinding_0857.png,"[""hole_directions=[\""upper-left\""]""]",{},"[""HOME""]","[""upper-left""]"
hex_pathfinding_0858_open_q1,hex_pathfinding_0858.png,"[""hole_directions=[\""upper-left\"",\""left\"",\""lower-left\""]""]",{},"[""HOME""]","[""upper-left"",""left"",""lower-left""]"
hex_pathfinding_0859_open_q1,hex_pathfinding_0859.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_0860_open_q1,hex_pathfinding_0860.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0861_open_q1,hex_pathfinding_0861.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0862_open_q1,hex_pathfinding_0862.png,"[""hole_directions=[\""upper-right\""]""]",{},"[""HOME""]","[""upper-right""]"
hex_pathfinding_0863_open_q1,hex_pathfinding_0863.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_0864_open_q1,hex_pathfinding_0864.png,"[""hole_directions=[\""left\"",\""lower-right\""]""]",{},"[""HOME""]","[""left"",""lower-right""]"
hex_pathfinding_0865_open_q1,hex_pathfinding_0865.png,"[""hole_directions=[\""upper-left\""]""]",{},"[""HOME""]","[""upper-left""]"
hex_pathfinding_0866_open_q1,hex_pathfinding_0866.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_0867_open_q1,hex_pathfinding_0867.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_0868_open_q1,hex_pathfinding_0868.png,"[""hole_directions=[\""lower-right\""]""]",{},"[""HOME""]","[""lower-right""]"
hex_pathfinding_0869_open_q1,hex_pathfinding_0869.png,"[""hole_directions=[\""upper-left\"",\""lower-left\""]""]",{},"[""HOME""]","[""upper-left"",""lower-left""]"
hex_pathfinding_0870_open_q1,hex_pathfinding_0870.png,"[""hole_directions=[\""lower-right\""]""]",{},"[""HOME""]","[""lower-right""]"
