model,domain,level,row_id,ground_truth,response,prompt
gemini_3_8_flash,gear_train,2,gear_train:gear_train_1815_q2,opposite,opposite direction,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gemini_3_8_flash,gear_train,2,gear_train:gear_train_1835_q2,opposite,opposite direction,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gemini_3_8_flash,gear_train,2,gear_train:gear_train_1910_q2,opposite,opposite direction,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gemini_3_8_flash,gear_train,2,gear_train:gear_train_1950_q2,opposite,opposite direction,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gemini_3_8_flash,gear_train,2,gear_train:gear_train_1954_q2,opposite,opposite direction,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gemini_3_8_flash,gear_train,2,gear_train:gear_train_1956_q2,opposite,opposite direction,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gemini_3_8_flash,gear_train,2,gear_train:gear_train_1957_q2,opposite,opposite direction,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gemini_3_8_flash,gear_train,2,gear_train:gear_train_1983_q2,opposite,opposite direction,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gemini_3_8_flash,gear_train,2,gear_train:gear_train_2018_q2,opposite,opposite direction,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gemini_3_8_flash,gear_train,2,gear_train:gear_train_2019_q2,opposite,opposite direction,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gemini_3_8_flash,gear_train,2,gear_train:gear_train_2043_q2,opposite,opposite direction,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gemini_3_8_flash,gear_train,2,gear_train:gear_train_2066_q2,opposite,opposite direction,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gemini_3_8_flash,gear_train,2,gear_train:gear_train_2085_q2,opposite,opposite direction,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gemini_3_8_flash,gear_train,2,gear_train:gear_train_2242_q2,opposite,opposite direction,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gemini_3_8_flash,gear_train,2,gear_train:gear_train_2252_q2,opposite,opposite direction,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gemini_3_8_flash,gear_train,2,gear_train:gear_train_2370_q2,opposite,opposite direction,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gemini_3_8_flash,gear_train,2,gear_train:gear_train_2412_q2,opposite,opposite direction,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gemini_3_8_flash,gear_train,2,gear_train:gear_train_2444_q2,opposite,opposite direction,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gemini_3_8_flash,gear_train,2,gear_train:gear_train_2659_q2,opposite,opposite direction,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gemini_3_8_flash,gear_train,2,gear_train:gear_train_2740_q2,opposite,opposite direction,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gemini_3_8_flash,gear_train,2,gear_train:gear_train_2767_q2,opposite,opposite direction,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gemini_3_8_flash,gear_train,2,gear_train:gear_train_2776_q2,opposite,opposite direction,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gemini_3_8_flash,gear_train,2,gear_train:gear_train_2888_q2,opposite,opposite direction,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gemini_3_8_flash,gear_train,2,gear_train:gear_train_2962_q2,opposite,opposite direction,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?"
gemini_3_8_flash,orthographic,4,orthographic:orthographic_2128_q4,unique,not unique,Do the three orthographic views uniquely determine the shown voxel structure within the stated scope? Answer 'unique' or 'not unique'.
gemini_3_8_flash,orthographic,4,orthographic:orthographic_2974_q4,unique,not unique,"Do these three views uniquely determine the gravity-supported 3D structure, or could a different arrangement of cubes produce the exact same three views? Answer 'unique' or 'not unique'."
gemini_3_8_flash,physical_stability,2,physical_stability:physical_stability_0495_q2,left,to the left,"Is block C's center of mass positioned to the left, right, or directly above the center of block B, which it rests on?"
gemini_3_8_flash,symmetry_pattern,4,symmetry_pattern:symmetry_pattern_0041_q4,filled,filled instead of outlined,"In what way does the odd shape differ — filled instead of outlined, rotated at a different angle, shifted out of position, or a different size?"
gemini_3_8_flash,symmetry_pattern,4,symmetry_pattern:symmetry_pattern_0145_q4,filled,filled instead of outlined,"In what way does the odd shape differ — filled instead of outlined, rotated at a different angle, shifted out of position, or a different size?"
gemini_3_8_flash,symmetry_pattern,4,symmetry_pattern:symmetry_pattern_0731_q4,rotated,rotated at a different angle,"In what way does the odd shape differ — filled instead of outlined, rotated at a different angle, shifted out of position, or a different size?"
gemini_3_8_flash,symmetry_pattern,4,symmetry_pattern:symmetry_pattern_0809_q4,filled,filled instead of outlined,"In what way does the odd shape differ — filled instead of outlined, rotated at a different angle, shifted out of position, or a different size?"
gemini_3_8_flash,symmetry_pattern,4,symmetry_pattern:symmetry_pattern_0819_q4,rotated,rotated at a different angle,"In what way does the odd shape differ — filled instead of outlined, rotated at a different angle, shifted out of position, or a different size?"
gemini_3_8_flash,symmetry_pattern,4,symmetry_pattern:symmetry_pattern_1211_q4,rotated,rotated at a different angle,"In what way does the odd shape differ — filled instead of outlined, rotated at a different angle, shifted out of position, or a different size?"
gemini_3_8_flash,symmetry_pattern,4,symmetry_pattern:symmetry_pattern_1307_q4,rotated,rotated at a different angle,"In what way does the odd shape differ — filled instead of outlined, rotated at a different angle, shifted out of position, or a different size?"
gemini_3_8_flash,symmetry_pattern,4,symmetry_pattern:symmetry_pattern_1345_q4,filled,filled instead of outlined,"In what way does the odd shape differ — filled instead of outlined, rotated at a different angle, shifted out of position, or a different size?"
gemini_3_8_flash,symmetry_pattern,4,symmetry_pattern:symmetry_pattern_2041_q4,filled,filled instead of outlined,"In what way does the odd shape differ — filled instead of outlined, rotated at a different angle, shifted out of position, or a different size?"
gemini_3_8_flash,symmetry_pattern,4,symmetry_pattern:symmetry_pattern_2211_q4,rotated,rotated at a different angle,"In what way does the odd shape differ — filled instead of outlined, rotated at a different angle, shifted out of position, or a different size?"
gemini_3_8_flash,symmetry_pattern,4,symmetry_pattern:symmetry_pattern_2233_q4,filled,filled instead of outlined,"In what way does the odd shape differ — filled instead of outlined, rotated at a different angle, shifted out of position, or a different size?"
gemini_3_8_flash,symmetry_pattern,4,symmetry_pattern:symmetry_pattern_2333_q4,shifted,shifted out of position,"In what way does the odd shape differ — filled instead of outlined, rotated at a different angle, shifted out of position, or a different size?"
gemini_3_8_flash,symmetry_pattern,4,symmetry_pattern:symmetry_pattern_2347_q4,rotated,rotated at a different angle,"In what way does the odd shape differ — filled instead of outlined, rotated at a different angle, shifted out of position, or a different size?"
gemini_3_8_flash,symmetry_pattern,4,symmetry_pattern:symmetry_pattern_2473_q4,filled,filled instead of outlined,"In what way does the odd shape differ — filled instead of outlined, rotated at a different angle, shifted out of position, or a different size?"
gemini_3_8_flash,symmetry_pattern,4,symmetry_pattern:symmetry_pattern_2585_q4,filled,filled instead of outlined,"In what way does the odd shape differ — filled instead of outlined, rotated at a different angle, shifted out of position, or a different size?"
gemini_3_8_flash,symmetry_pattern,4,symmetry_pattern:symmetry_pattern_2633_q4,filled,filled instead of outlined,"In what way does the odd shape differ — filled instead of outlined, rotated at a different angle, shifted out of position, or a different size?"
gemini_3_8_flash,symmetry_pattern,4,symmetry_pattern:symmetry_pattern_2833_q4,filled,filled instead of outlined,"In what way does the odd shape differ — filled instead of outlined, rotated at a different angle, shifted out of position, or a different size?"
gpt_5_6_luna,angle_estimation,4,angle_estimation:angle_estimation_0291_q4,straight,straight angle,"If Angle 1 and Angle 2 were added together, answer 'right angle' if the sum is within 15 degrees of 90°, 'straight angle' if it is within 15 degrees of 180°, otherwise answer 'neither'."
gpt_5_6_luna,angle_estimation,4,angle_estimation:angle_estimation_0294_q4,straight,straight angle,"If Angle 1 and Angle 2 were added together, answer 'right angle' if the sum is within 15 degrees of 90°, 'straight angle' if it is within 15 degrees of 180°, otherwise answer 'neither'."
