task,image,prompt,groundtruth,metadata
Image Description,gear_train_0816.png,How many gears are shown in this gear train?,3,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":816}"
Basic Relational Reasoning,gear_train_0816.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":816}"
Comparative Reasoning,gear_train_0816.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,A,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":816}"
Compound Reasoning,gear_train_0816.png,"Gear A (the driver) rotates at 40 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place.",14.7,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":816}"
Extrapolative/Counterfactual Reasoning,gear_train_0816.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",increase; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":816}"
Image Description,gear_train_0817.png,How many gears are shown in this gear train?,4,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":4,""seed"":817}"
Basic Relational Reasoning,gear_train_0817.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":4,""seed"":817}"
Comparative Reasoning,gear_train_0817.png,Which gear in this train has the most teeth? Answer with the letter.,B,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":4,""seed"":817}"
Compound Reasoning,gear_train_0817.png,"Gear A (the driver) rotates at 60 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place.",84.0,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":4,""seed"":817}"
Extrapolative/Counterfactual Reasoning,gear_train_0817.png,"If gear C's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",decrease; direction unchanged,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":4,""seed"":817}"
Image Description,gear_train_0818.png,How many gears are shown in this gear train?,4,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":818}"
Basic Relational Reasoning,gear_train_0818.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":818}"
Comparative Reasoning,gear_train_0818.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,C,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":818}"
Compound Reasoning,gear_train_0818.png,"Gear A (the driver) rotates at 30 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place.",22.7,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":818}"
Extrapolative/Counterfactual Reasoning,gear_train_0818.png,"If gear B's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",stay the same; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":818}"
Image Description,gear_train_0819.png,How many gears are shown in this gear train?,4,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":45,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":819}"
Basic Relational Reasoning,gear_train_0819.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":45,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":819}"
Comparative Reasoning,gear_train_0819.png,Which gear in this train has the most teeth? Answer with the letter.,D,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":45,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":819}"
Compound Reasoning,gear_train_0819.png,"Gear A (the driver) rotates at 45 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place.",27.0,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":45,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":819}"
Extrapolative/Counterfactual Reasoning,gear_train_0819.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",increase; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":45,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":819}"
Image Description,gear_train_0820.png,How many gears are shown in this gear train?,4,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":50,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":4,""seed"":820}"
Basic Relational Reasoning,gear_train_0820.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":50,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":4,""seed"":820}"
Comparative Reasoning,gear_train_0820.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,C,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":50,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":4,""seed"":820}"
Compound Reasoning,gear_train_0820.png,"Gear A (the driver) rotates at 50 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place.",96.7,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":50,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":4,""seed"":820}"
Extrapolative/Counterfactual Reasoning,gear_train_0820.png,"If gear C's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",decrease; direction unchanged,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":50,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":4,""seed"":820}"
Image Description,gear_train_0821.png,How many gears are shown in this gear train?,5,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":821}"
Basic Relational Reasoning,gear_train_0821.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":821}"
Comparative Reasoning,gear_train_0821.png,Which gear in this train has the most teeth? Answer with the letter.,A,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":821}"
Compound Reasoning,gear_train_0821.png,"Gear A (the driver) rotates at 40 RPM. What is the RPM of gear E, which is 4 meshes from the driver? Answer with a number rounded to 1 decimal place.",111.4,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":821}"
Extrapolative/Counterfactual Reasoning,gear_train_0821.png,"If gear D's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",stay the same; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":821}"
Image Description,gear_train_0822.png,How many gears are shown in this gear train?,3,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":822}"
Basic Relational Reasoning,gear_train_0822.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":822}"
Comparative Reasoning,gear_train_0822.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,C,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":822}"
Compound Reasoning,gear_train_0822.png,"Gear A (the driver) rotates at 120 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place.",220.0,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":822}"
Extrapolative/Counterfactual Reasoning,gear_train_0822.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",increase; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":822}"
