question_id,image,acceptance_set,tolerances,targets,connectivity
route_puzzle_0587_open_q1,route_puzzle_0587.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""A\""],\""unreached_labels\"":[\""B\"",\""C\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""A""],""unreached_labels"":[""B"",""C"",""F""]}"
route_puzzle_0589_open_q1,route_puzzle_0589.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""E\""],\""unreached_labels\"":[\""C\"",\""D\"",\""F\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""E""],""unreached_labels"":[""C"",""D"",""F""]}"
route_puzzle_0590_open_q1,route_puzzle_0590.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""E\"",\""B\""],\""unreached_labels\"":[\""C\"",\""D\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""E"",""B""],""unreached_labels"":[""C"",""D""]}"
route_puzzle_0591_open_q1,route_puzzle_0591.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""D\"",\""B\""],\""unreached_labels\"":[\""A\"",\""E\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""D"",""B""],""unreached_labels"":[""A"",""E""]}"
route_puzzle_0592_open_q1,route_puzzle_0592.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""F\""],\""unreached_labels\"":[\""A\"",\""B\"",\""D\"",\""E\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""F""],""unreached_labels"":[""A"",""B"",""D"",""E""]}"
route_puzzle_0594_open_q1,route_puzzle_0594.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""D\"",\""D\""],\""unreached_labels\"":[\""A\"",\""B\"",\""E\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""D"",""D""],""unreached_labels"":[""A"",""B"",""E""]}"
route_puzzle_0595_open_q1,route_puzzle_0595.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""B\""],\""unreached_labels\"":[\""D\"",\""E\"",\""F\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""B""],""unreached_labels"":[""D"",""E"",""F""]}"
route_puzzle_0598_open_q1,route_puzzle_0598.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""C\""],\""unreached_labels\"":[\""A\"",\""B\"",\""D\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""C""],""unreached_labels"":[""A"",""B"",""D"",""F""]}"
route_puzzle_0600_open_q1,route_puzzle_0600.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""A\""],\""unreached_labels\"":[\""B\"",\""D\"",\""E\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""A""],""unreached_labels"":[""B"",""D"",""E""]}"
route_puzzle_0601_open_q1,route_puzzle_0601.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""B\"",\""B\""],\""unreached_labels\"":[\""A\"",\""D\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""B"",""B""],""unreached_labels"":[""A"",""D"",""F""]}"
route_puzzle_0603_open_q1,route_puzzle_0603.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""B\""],\""unreached_labels\"":[\""A\"",\""C\"",\""E\"",\""F\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""B""],""unreached_labels"":[""A"",""C"",""E"",""F""]}"
route_puzzle_0606_open_q1,route_puzzle_0606.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""E\"",\""D\""],\""unreached_labels\"":[\""A\"",\""C\"",\""F\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""E"",""D""],""unreached_labels"":[""A"",""C"",""F""]}"
route_puzzle_0608_open_q1,route_puzzle_0608.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""D\""],\""unreached_labels\"":[\""A\"",\""B\"",\""C\"",\""E\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""D""],""unreached_labels"":[""A"",""B"",""C"",""E""]}"
route_puzzle_0611_open_q1,route_puzzle_0611.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""A\""],\""unreached_labels\"":[\""C\"",\""D\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""A""],""unreached_labels"":[""C"",""D"",""F""]}"
route_puzzle_0612_open_q1,route_puzzle_0612.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""D\""],\""unreached_labels\"":[\""C\"",\""E\"",\""F\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""D""],""unreached_labels"":[""C"",""E"",""F""]}"
route_puzzle_0614_open_q1,route_puzzle_0614.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""D\""],\""unreached_labels\"":[\""B\"",\""C\"",\""F\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""D""],""unreached_labels"":[""B"",""C"",""F""]}"
route_puzzle_0616_open_q1,route_puzzle_0616.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""A\"",\""E\""],\""unreached_labels\"":[\""B\"",\""D\"",\""F\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""A"",""E""],""unreached_labels"":[""B"",""D"",""F""]}"
route_puzzle_0619_open_q1,route_puzzle_0619.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""F\"",\""E\""],\""unreached_labels\"":[\""A\"",\""B\"",\""D\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""F"",""E""],""unreached_labels"":[""A"",""B"",""D""]}"
route_puzzle_0620_open_q1,route_puzzle_0620.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""D\""],\""unreached_labels\"":[\""B\"",\""C\"",\""E\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""D""],""unreached_labels"":[""B"",""C"",""E""]}"
route_puzzle_0625_open_q1,route_puzzle_0625.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""E\""],\""unreached_labels\"":[\""A\"",\""C\"",\""D\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""E""],""unreached_labels"":[""A"",""C"",""D""]}"
route_puzzle_0628_open_q1,route_puzzle_0628.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""A\""],\""unreached_labels\"":[\""B\"",\""C\"",\""D\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""A""],""unreached_labels"":[""B"",""C"",""D""]}"
route_puzzle_0630_open_q1,route_puzzle_0630.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""A\""],\""unreached_labels\"":[\""B\"",\""D\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""A""],""unreached_labels"":[""B"",""D"",""F""]}"
route_puzzle_0632_open_q1,route_puzzle_0632.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""A\"",\""F\""],\""unreached_labels\"":[\""B\"",\""C\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""A"",""F""],""unreached_labels"":[""B"",""C""]}"
route_puzzle_0634_open_q1,route_puzzle_0634.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""B\"",\""D\""],\""unreached_labels\"":[\""A\"",\""C\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""B"",""D""],""unreached_labels"":[""A"",""C""]}"
route_puzzle_0635_open_q1,route_puzzle_0635.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""A\"",\""F\""],\""unreached_labels\"":[\""B\"",\""E\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""A"",""F""],""unreached_labels"":[""B"",""E""]}"
route_puzzle_0638_open_q1,route_puzzle_0638.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""B\"",\""D\""],\""unreached_labels\"":[\""A\"",\""C\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""B"",""D""],""unreached_labels"":[""A"",""C""]}"
route_puzzle_0641_open_q1,route_puzzle_0641.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""C\"",\""A\""],\""unreached_labels\"":[\""D\"",\""E\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""C"",""A""],""unreached_labels"":[""D"",""E""]}"
route_puzzle_0642_open_q1,route_puzzle_0642.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""A\""],\""unreached_labels\"":[\""B\"",\""C\"",\""D\"",\""E\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""A""],""unreached_labels"":[""B"",""C"",""D"",""E""]}"
route_puzzle_0643_open_q1,route_puzzle_0643.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""E\""],\""unreached_labels\"":[\""A\"",\""D\"",\""F\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""E""],""unreached_labels"":[""A"",""D"",""F""]}"
route_puzzle_0647_open_q1,route_puzzle_0647.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""D\"",\""A\""],\""unreached_labels\"":[\""B\"",\""E\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""D"",""A""],""unreached_labels"":[""B"",""E""]}"
route_puzzle_0652_open_q1,route_puzzle_0652.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""E\"",\""B\""],\""unreached_labels\"":[\""A\"",\""C\"",\""F\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""E"",""B""],""unreached_labels"":[""A"",""C"",""F""]}"
route_puzzle_0654_open_q1,route_puzzle_0654.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""C\""],\""unreached_labels\"":[\""A\"",\""D\"",\""E\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""C""],""unreached_labels"":[""A"",""D"",""E""]}"
route_puzzle_0664_open_q1,route_puzzle_0664.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""D\""],\""unreached_labels\"":[\""A\"",\""C\"",\""E\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""D""],""unreached_labels"":[""A"",""C"",""E""]}"
route_puzzle_0665_open_q1,route_puzzle_0665.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""B\"",\""F\""],\""unreached_labels\"":[\""A\"",\""E\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""B"",""F""],""unreached_labels"":[""A"",""E""]}"
route_puzzle_0670_open_q1,route_puzzle_0670.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""E\"",\""C\""],\""unreached_labels\"":[\""B\"",\""F\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""E"",""C""],""unreached_labels"":[""B"",""F""]}"
route_puzzle_0676_open_q1,route_puzzle_0676.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""E\""],\""unreached_labels\"":[\""A\"",\""C\"",\""D\"",\""F\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""E""],""unreached_labels"":[""A"",""C"",""D"",""F""]}"
route_puzzle_0677_open_q1,route_puzzle_0677.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""C\""],\""unreached_labels\"":[\""B\"",\""E\"",\""F\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""C""],""unreached_labels"":[""B"",""E"",""F""]}"
route_puzzle_0684_open_q1,route_puzzle_0684.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""C\""],\""unreached_labels\"":[\""A\"",\""B\"",\""D\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""C""],""unreached_labels"":[""A"",""B"",""D"",""F""]}"
route_puzzle_0687_open_q1,route_puzzle_0687.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""B\""],\""unreached_labels\"":[\""C\"",\""E\"",\""F\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""B""],""unreached_labels"":[""C"",""E"",""F""]}"
route_puzzle_0692_open_q1,route_puzzle_0692.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""C\"",\""F\""],\""unreached_labels\"":[\""A\"",\""B\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""C"",""F""],""unreached_labels"":[""A"",""B""]}"
route_puzzle_0693_open_q1,route_puzzle_0693.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""B\""],\""unreached_labels\"":[\""A\"",\""D\"",\""E\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""B""],""unreached_labels"":[""A"",""D"",""E""]}"
route_puzzle_0694_open_q1,route_puzzle_0694.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""F\""],\""unreached_labels\"":[\""B\"",\""C\"",\""D\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""F""],""unreached_labels"":[""B"",""C"",""D""]}"
route_puzzle_0695_open_q1,route_puzzle_0695.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""B\"",\""E\""],\""unreached_labels\"":[\""A\"",\""D\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""B"",""E""],""unreached_labels"":[""A"",""D""]}"
route_puzzle_0699_open_q1,route_puzzle_0699.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""E\""],\""unreached_labels\"":[\""B\"",\""C\"",\""D\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""E""],""unreached_labels"":[""B"",""C"",""D""]}"
route_puzzle_0706_open_q1,route_puzzle_0706.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""E\"",\""A\""],\""unreached_labels\"":[\""C\"",\""D\"",\""F\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""E"",""A""],""unreached_labels"":[""C"",""D"",""F""]}"
route_puzzle_0707_open_q1,route_puzzle_0707.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""D\""],\""unreached_labels\"":[\""B\"",\""C\"",\""E\"",\""F\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""D""],""unreached_labels"":[""B"",""C"",""E"",""F""]}"
route_puzzle_0711_open_q1,route_puzzle_0711.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""A\""],\""unreached_labels\"":[\""D\"",\""E\"",\""F\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""A""],""unreached_labels"":[""D"",""E"",""F""]}"
route_puzzle_0716_open_q1,route_puzzle_0716.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""D\"",\""A\""],\""unreached_labels\"":[\""B\"",\""C\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""D"",""A""],""unreached_labels"":[""B"",""C""]}"
route_puzzle_0717_open_q1,route_puzzle_0717.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""F\"",\""B\""],\""unreached_labels\"":[\""A\"",\""E\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""F"",""B""],""unreached_labels"":[""A"",""E""]}"
route_puzzle_0719_open_q1,route_puzzle_0719.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""C\""],\""unreached_labels\"":[\""A\"",\""B\"",\""D\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""C""],""unreached_labels"":[""A"",""B"",""D""]}"
route_puzzle_0720_open_q1,route_puzzle_0720.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""F\"",\""A\""],\""unreached_labels\"":[\""C\"",\""E\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""F"",""A""],""unreached_labels"":[""C"",""E""]}"
route_puzzle_0724_open_q1,route_puzzle_0724.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""C\""],\""unreached_labels\"":[\""A\"",\""B\"",\""D\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""C""],""unreached_labels"":[""A"",""B"",""D"",""F""]}"
route_puzzle_0727_open_q1,route_puzzle_0727.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""B\"",\""E\""],\""unreached_labels\"":[\""C\"",\""D\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""B"",""E""],""unreached_labels"":[""C"",""D""]}"
route_puzzle_0728_open_q1,route_puzzle_0728.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""F\""],\""unreached_labels\"":[\""A\"",\""D\"",\""E\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""F""],""unreached_labels"":[""A"",""D"",""E""]}"
route_puzzle_0729_open_q1,route_puzzle_0729.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""D\""],\""unreached_labels\"":[\""A\"",\""B\"",\""F\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""D""],""unreached_labels"":[""A"",""B"",""F""]}"
route_puzzle_0730_open_q1,route_puzzle_0730.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""A\"",\""E\""],\""unreached_labels\"":[\""B\"",\""D\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""A"",""E""],""unreached_labels"":[""B"",""D""]}"
route_puzzle_0732_open_q1,route_puzzle_0732.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""F\"",\""D\""],\""unreached_labels\"":[\""A\"",\""B\"",\""E\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""F"",""D""],""unreached_labels"":[""A"",""B"",""E""]}"
route_puzzle_0734_open_q1,route_puzzle_0734.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""A\""],\""unreached_labels\"":[\""C\"",\""E\"",\""F\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""A""],""unreached_labels"":[""C"",""E"",""F""]}"
route_puzzle_0741_open_q1,route_puzzle_0741.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""D\""],\""unreached_labels\"":[\""A\"",\""C\"",\""E\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""D""],""unreached_labels"":[""A"",""C"",""E""]}"
route_puzzle_0749_open_q1,route_puzzle_0749.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""B\"",\""C\""],\""unreached_labels\"":[\""A\"",\""F\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""B"",""C""],""unreached_labels"":[""A"",""F""]}"
