task,image,prompt,groundtruth,metadata
Extrapolative/Counterfactual Reasoning,depth_height_0239.png,"If the teal object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the blue object?",smaller,"{""base_size_px"":93.1142,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""purple"",""scene_type"":""depth_ordering"",""seed"":239}"
Image Description,depth_height_0240.png,How many separate stacks of blocks are shown in this image?,2,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.77,""scene_type"":""stack_height"",""seed"":240,""shortest_stack_color"":""orange"",""tallest_stack_color"":""magenta""}"
Basic Relational Reasoning,depth_height_0240.png,Which stack is taller: the magenta stack or the orange stack?,magenta,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.77,""scene_type"":""stack_height"",""seed"":240,""shortest_stack_color"":""orange"",""tallest_stack_color"":""magenta""}"
Comparative Reasoning,depth_height_0240.png,"Rank all stacks from tallest to shortest, by color.","['magenta', 'orange']","{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.77,""scene_type"":""stack_height"",""seed"":240,""shortest_stack_color"":""orange"",""tallest_stack_color"":""magenta""}"
Compound Reasoning,depth_height_0240.png,How many blocks are present across all stacks combined?,13,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.77,""scene_type"":""stack_height"",""seed"":240,""shortest_stack_color"":""orange"",""tallest_stack_color"":""magenta""}"
Extrapolative/Counterfactual Reasoning,depth_height_0240.png,"If you moved 2 blocks from the tallest stack to the shortest stack, would the shortest stack become the unique new tallest? Answer yes or no.",yes,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.77,""scene_type"":""stack_height"",""seed"":240,""shortest_stack_color"":""orange"",""tallest_stack_color"":""magenta""}"
Image Description,depth_height_0241.png,How many objects are shown in this scene?,2,"{""base_size_px"":89.329,""closest_object_color"":""teal"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""orange"",""scene_type"":""depth_ordering"",""seed"":241}"
Basic Relational Reasoning,depth_height_0241.png,Which object is closer to the camera: the orange triangle or the teal circle?,teal,"{""base_size_px"":89.329,""closest_object_color"":""teal"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""orange"",""scene_type"":""depth_ordering"",""seed"":241}"
Comparative Reasoning,depth_height_0241.png,"Rank all objects in this scene from closest to farthest, by color.","['teal', 'orange']","{""base_size_px"":89.329,""closest_object_color"":""teal"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""orange"",""scene_type"":""depth_ordering"",""seed"":241}"
Compound Reasoning,depth_height_0241.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?",0.37,"{""base_size_px"":89.329,""closest_object_color"":""teal"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""orange"",""scene_type"":""depth_ordering"",""seed"":241}"
Extrapolative/Counterfactual Reasoning,depth_height_0241.png,"If the orange object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the teal object?",smaller,"{""base_size_px"":89.329,""closest_object_color"":""teal"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""orange"",""scene_type"":""depth_ordering"",""seed"":241}"
Image Description,depth_height_0242.png,How many separate stacks of blocks are shown in this image?,3,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":242,""shortest_stack_color"":""orange"",""tallest_stack_color"":""purple""}"
Basic Relational Reasoning,depth_height_0242.png,Which stack is taller: the purple stack or the blue stack?,purple,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":242,""shortest_stack_color"":""orange"",""tallest_stack_color"":""purple""}"
Comparative Reasoning,depth_height_0242.png,"Rank all stacks from tallest to shortest, by color.","['purple', 'blue', 'orange']","{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":242,""shortest_stack_color"":""orange"",""tallest_stack_color"":""purple""}"
Compound Reasoning,depth_height_0242.png,How many total blocks are there across all stacks combined?,12,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":242,""shortest_stack_color"":""orange"",""tallest_stack_color"":""purple""}"
Extrapolative/Counterfactual Reasoning,depth_height_0242.png,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?",3,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":242,""shortest_stack_color"":""orange"",""tallest_stack_color"":""purple""}"
Image Description,depth_height_0243.png,How many objects are shown in this scene?,3,"{""base_size_px"":86.4129,""closest_object_color"":""blue"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.62,""farthest_object_color"":""orange"",""scene_type"":""depth_ordering"",""seed"":243}"
Basic Relational Reasoning,depth_height_0243.png,Which object is closer to the camera: the orange circle or the teal circle?,teal,"{""base_size_px"":86.4129,""closest_object_color"":""blue"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.62,""farthest_object_color"":""orange"",""scene_type"":""depth_ordering"",""seed"":243}"
Comparative Reasoning,depth_height_0243.png,"Rank all objects in this scene from closest to farthest, by color.","['blue', 'teal', 'orange']","{""base_size_px"":86.4129,""closest_object_color"":""blue"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.62,""farthest_object_color"":""orange"",""scene_type"":""depth_ordering"",""seed"":243}"
Compound Reasoning,depth_height_0243.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?",0.64,"{""base_size_px"":86.4129,""closest_object_color"":""blue"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.62,""farthest_object_color"":""orange"",""scene_type"":""depth_ordering"",""seed"":243}"
Extrapolative/Counterfactual Reasoning,depth_height_0243.png,"If the teal object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the orange object?",smaller,"{""base_size_px"":86.4129,""closest_object_color"":""blue"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.62,""farthest_object_color"":""orange"",""scene_type"":""depth_ordering"",""seed"":243}"
Image Description,depth_height_0244.png,How many separate stacks of blocks are shown in this image?,4,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":244,""shortest_stack_color"":""blue"",""tallest_stack_color"":""orange""}"
Basic Relational Reasoning,depth_height_0244.png,Which stack is taller: the purple stack or the magenta stack?,magenta,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":244,""shortest_stack_color"":""blue"",""tallest_stack_color"":""orange""}"
Comparative Reasoning,depth_height_0244.png,"Rank all stacks from tallest to shortest, by color.","['orange', 'magenta', 'purple', 'blue']","{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":244,""shortest_stack_color"":""blue"",""tallest_stack_color"":""orange""}"
Compound Reasoning,depth_height_0244.png,How many blocks are present across all stacks combined?,19,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":244,""shortest_stack_color"":""blue"",""tallest_stack_color"":""orange""}"
Extrapolative/Counterfactual Reasoning,depth_height_0244.png,"If you moved 2 blocks from the tallest stack to the shortest stack, would the shortest stack become the unique new tallest? Answer yes or no.",no,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":244,""shortest_stack_color"":""blue"",""tallest_stack_color"":""orange""}"
Image Description,depth_height_0245.png,How many objects are shown in this scene?,3,"{""base_size_px"":92.8601,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.62,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":245}"
Basic Relational Reasoning,depth_height_0245.png,Which object is closer to the camera: the magenta circle or the blue square?,magenta,"{""base_size_px"":92.8601,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.62,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":245}"
Comparative Reasoning,depth_height_0245.png,"Rank all objects in this scene from closest to farthest, by color.","['magenta', 'teal', 'blue']","{""base_size_px"":92.8601,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.62,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":245}"
Compound Reasoning,depth_height_0245.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?",0.31,"{""base_size_px"":92.8601,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.62,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":245}"
Extrapolative/Counterfactual Reasoning,depth_height_0245.png,"If the magenta object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the teal object?",smaller,"{""base_size_px"":92.8601,""closest_object_color"":""magenta"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.62,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":245}"
Image Description,depth_height_0246.png,How many separate stacks of blocks are shown in this image?,3,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.84,""scene_type"":""stack_height"",""seed"":246,""shortest_stack_color"":""teal"",""tallest_stack_color"":""purple""}"
Basic Relational Reasoning,depth_height_0246.png,Which stack is taller: the teal stack or the orange stack?,orange,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.84,""scene_type"":""stack_height"",""seed"":246,""shortest_stack_color"":""teal"",""tallest_stack_color"":""purple""}"
Comparative Reasoning,depth_height_0246.png,"Rank all stacks from tallest to shortest, by color.","['purple', 'orange', 'teal']","{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.84,""scene_type"":""stack_height"",""seed"":246,""shortest_stack_color"":""teal"",""tallest_stack_color"":""purple""}"
Compound Reasoning,depth_height_0246.png,How many total blocks are there across all stacks combined?,14,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.84,""scene_type"":""stack_height"",""seed"":246,""shortest_stack_color"":""teal"",""tallest_stack_color"":""purple""}"
Extrapolative/Counterfactual Reasoning,depth_height_0246.png,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?",1,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.84,""scene_type"":""stack_height"",""seed"":246,""shortest_stack_color"":""teal"",""tallest_stack_color"":""purple""}"
Image Description,depth_height_0247.png,How many objects are shown in this scene?,2,"{""base_size_px"":81.0529,""closest_object_color"":""blue"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""orange"",""scene_type"":""depth_ordering"",""seed"":247}"
