task,image,prompt,groundtruth,metadata
Image Description,fold_punch_0712.png,How many fold steps are shown before the paper is punched?,3,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""D"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":712}"
Basic Relational Reasoning,fold_punch_0712.png,How many holes will appear when the paper is fully unfolded?,8,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""D"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":712}"
Comparative Reasoning,fold_punch_0712.png,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",D,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""D"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":712}"
Compound Reasoning,fold_punch_0712.png,Which candidate has the wrong total number of holes?,C,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""D"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":712}"
Extrapolative/Counterfactual Reasoning,fold_punch_0712.png,"If one additional fold were made and the punch stayed away from the new crease, how many holes would appear after fully unfolding?",16,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""D"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":712}"
Image Description,fold_punch_0713.png,How many fold steps are shown before the paper is punched?,2,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":713}"
Basic Relational Reasoning,fold_punch_0713.png,How many holes will appear when the paper is fully unfolded?,4,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":713}"
Comparative Reasoning,fold_punch_0713.png,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",A,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":713}"
Compound Reasoning,fold_punch_0713.png,Which candidate has the correct number of holes but in the wrong positions?,B,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":713}"
Extrapolative/Counterfactual Reasoning,fold_punch_0713.png,"If one additional fold were made and the punch stayed away from the new crease, how many holes would appear after fully unfolding?",8,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":713}"
Image Description,fold_punch_0714.png,How many fold steps are shown before the paper is punched?,3,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":714}"
Basic Relational Reasoning,fold_punch_0714.png,How many holes will appear when the paper is fully unfolded?,8,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":714}"
Comparative Reasoning,fold_punch_0714.png,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",B,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":714}"
Compound Reasoning,fold_punch_0714.png,Which candidate has the correct number of holes but in the wrong positions?,D,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":714}"
Extrapolative/Counterfactual Reasoning,fold_punch_0714.png,"If the last fold were removed, would the unfolded hole count be 'exactly half' or have a 'different relationship'?",exactly half,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":714}"
Image Description,fold_punch_0715.png,How many fold steps are shown before the paper is punched?,2,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":715}"
Basic Relational Reasoning,fold_punch_0715.png,How many holes will appear when the paper is fully unfolded?,4,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":715}"
Comparative Reasoning,fold_punch_0715.png,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",C,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":715}"
Compound Reasoning,fold_punch_0715.png,"If the last fold were removed, would the unfolded hole count be 'exactly half' or have a 'different relationship'?",exactly half,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":715}"
Extrapolative/Counterfactual Reasoning,fold_punch_0715.png,"If one additional fold were made and the punch stayed away from the new crease, how many holes would appear after fully unfolding?",8,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":715}"
Image Description,fold_punch_0716.png,How many fold steps are shown before the paper is punched?,3,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""D"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.64,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":716}"
Basic Relational Reasoning,fold_punch_0716.png,How many holes will appear when the paper is fully unfolded?,8,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""D"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.64,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":716}"
Comparative Reasoning,fold_punch_0716.png,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",D,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""D"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.64,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":716}"
Compound Reasoning,fold_punch_0716.png,Which candidate has the wrong total number of holes?,A,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""D"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.64,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":716}"
Extrapolative/Counterfactual Reasoning,fold_punch_0716.png,"If one additional fold were made and the punch stayed away from the new crease, how many holes would appear after fully unfolding?",16,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""D"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.64,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":716}"
Image Description,fold_punch_0717.png,How many fold steps are shown before the paper is punched?,2,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.5,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":717}"
Basic Relational Reasoning,fold_punch_0717.png,How many holes will appear when the paper is fully unfolded?,4,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.5,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":717}"
Comparative Reasoning,fold_punch_0717.png,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",A,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.5,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":717}"
Compound Reasoning,fold_punch_0717.png,Which candidate has the wrong total number of holes?,C,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.5,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":717}"
Extrapolative/Counterfactual Reasoning,fold_punch_0717.png,"If the last fold were removed, would the unfolded hole count be 'exactly half' or have a 'different relationship'?",exactly half,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.5,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":717}"
Image Description,fold_punch_0718.png,How many fold steps are shown before the paper is punched?,3,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":718}"
Basic Relational Reasoning,fold_punch_0718.png,How many holes will appear when the paper is fully unfolded?,8,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":718}"
Comparative Reasoning,fold_punch_0718.png,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",B,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":718}"
Compound Reasoning,fold_punch_0718.png,"If the last fold were removed, would the unfolded hole count be 'exactly half' or have a 'different relationship'?",exactly half,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":718}"
Extrapolative/Counterfactual Reasoning,fold_punch_0718.png,"If one additional fold were made and the punch stayed away from the new crease, how many holes would appear after fully unfolding?",16,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":718}"
Image Description,fold_punch_0719.png,How many fold steps are shown before the paper is punched?,2,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.5,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":719}"
Basic Relational Reasoning,fold_punch_0719.png,How many holes will appear when the paper is fully unfolded?,4,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.5,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":719}"
Comparative Reasoning,fold_punch_0719.png,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",C,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.5,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":719}"
Compound Reasoning,fold_punch_0719.png,Which candidate has the wrong total number of holes?,A,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.5,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":719}"
Extrapolative/Counterfactual Reasoning,fold_punch_0719.png,"If one additional fold were made and the punch stayed away from the new crease, how many holes would appear after fully unfolding?",8,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.5,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":719}"
